Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-17 20:15:55.285945+0100 0x2803     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity) AMFI: constraint violation /Applications/ChainBow.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Libraries/libffmpeg.dylib has entitlements but is not a main binary
2025-07-17 20:15:57.768247+0100 0x259f     Default     0x0                  226    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R492] getaddrinfo start -- flags: 0xC000D000, ifindex: -1, protocols: 0, hostname: <mask.hash: 'NjXO1D4ZZf/mnv087oJ3yw=='>, options: 0x8 {use-failover}, client pid: 627 (Electron)
2025-07-17 20:15:57.768578+0100 0x259f     Default     0x0                  226    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R492] getaddrinfo stop -- hostname: <mask.hash: 'NjXO1D4ZZf/mnv087oJ3yw=='>, client pid: 627 (Electron)
2025-07-17 20:16:06.585956+0100 0x2998     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity) AMFI: constraint violation /Applications/ChainBow.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Libraries/libGLESv2.dylib has entitlements but is not a main binary
2025-07-17 20:16:13.786246+0100 0x2af0     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity) AMFI: constraint violation /Applications/One Dash Telegram.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Libraries/libGLESv2.dylib has entitlements but is not a main binary
2025-07-17 20:16:16.543142+0100 0x2b88     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity) AMFI: constraint violation /Applications/ChainBow.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Electron Framework has entitlements but is not a main binary
2025-07-17 21:24:51.438241+0100 0xd4cf     Default     0x0                  226    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R2497] getaddrinfo start -- flags: 0xC000D000, ifindex: 0, protocols: 0, hostname: <mask.hash: 'NjXO1D4ZZf/mnv087oJ3yw=='>, options: 0x8 {use-failover}, client pid: 627 (Electron)
2025-07-17 21:24:51.511668+0100 0xd43d     Default     0x0                  226    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R2497] getaddrinfo stop -- hostname: <mask.hash: 'NjXO1D4ZZf/mnv087oJ3yw=='>, client pid: 627 (Electron)
2025-07-17 21:24:51.513448+0100 0xd5a3     Default     0x0                  162    0    nesessionmanager: [com.apple.networkextension:] Got a new agent client connection from Electron(627)
2025-07-17 21:25:51.062360+0100 0x1a12     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity) Checking in with amfid for DER com.github.Electron.helper
2025-07-17 21:25:53.517791+0100 0xd823     Default     0x29521              184    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=2290.1, attribution={responsible={TCCDProcess: identifier=com.microsoft.VSCode, pid=627, auid=501, euid=501, responsible_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron}, requesting={TCCDProcess: identifier=com.github.Electron.helper, pid=2290, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/Frameworks/Code Helper (Renderer).app/Contents/MacOS/Code Helper (Renderer)}, },
2025-07-17 21:25:53.550790+0100 0xd823     Default     0x27f8f              184    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=183.145, attribution={responsible={TCCDProcess: identifier=com.microsoft.VSCode, pid=627, auid=501, euid=501, responsible_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron}, accessing={TCCDProcess: identifier=com.github.Electron.helper, pid=2290, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/Frameworks/Code Helper (Renderer).app/Contents/MacOS/Code Helper (Renderer)}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2025-07-17 21:25:53.550812+0100 0xd823     Default     0x27f8f              184    0    tccd: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=com.github.Electron.helper, pid=2290, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/Frameworks/Code Helper (Renderer).app/Contents/MacOS/Code Helper (Renderer)
2025-07-17 21:25:55.138000+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2511] DNSServiceCreateConnection START PID[2292](Electron)
2025-07-17 21:25:55.138065+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2512] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: A, flags: 0x1D000, interface index: 0, client pid: 2292 (Electron), name hash: 437a3d8c
2025-07-17 21:25:55.138362+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2513] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: AAAA, flags: 0x1D000, interface index: 0, client pid: 2292 (Electron), name hash: 437a3d8c
2025-07-17 21:25:55.160925+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2514] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: A, flags: 0x1D000, interface index: 0, client pid: 2292 (Electron), name hash: 437a3d8c
2025-07-17 21:25:55.161079+0100 0xd917     Default     0x0                  0      0    kernel: tcp connect outgoing: [<IPv4-redacted>:49333<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23146 t_state: SYN_SENT process: Electron:2292 SYN in/out: 0/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 179 ms error: 0 so_error: 0 svc/tc: 0 flow: 0x844a36dc
2025-07-17 21:25:55.162173+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2515] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: AAAA, flags: 0x1D000, interface index: 0, client pid: 2292 (Electron), name hash: 437a3d8c
2025-07-17 21:25:55.168997+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2516] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: A, flags: 0x1D000, interface index: 0, client pid: 2292 (Electron), name hash: 437a3d8c
2025-07-17 21:25:55.169260+0100 0xd917     Default     0x0                  0      0    kernel: tcp connect outgoing: [<IPv4-redacted>:49334<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23155 t_state: SYN_SENT process: Electron:2292 SYN in/out: 0/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 179 ms error: 0 so_error: 0 svc/tc: 0 flow: 0x9a605ea4
2025-07-17 21:25:55.169322+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2517] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: AAAA, flags: 0x1D000, interface index: 0, client pid: 2292 (Electron), name hash: 437a3d8c
2025-07-17 21:25:55.170797+0100 0xd917     Default     0x0                  0      0    kernel: tcp connect outgoing: [<IPv4-redacted>:49335<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23162 t_state: SYN_SENT process: Electron:2292 SYN in/out: 0/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 179 ms error: 0 so_error: 0 svc/tc: 0 flow: 0xb4e4adfb
2025-07-17 21:25:55.331968+0100 0xe04      Default     0x0                  0      0    kernel: tcp connected: [<IPv4-redacted>:49333<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23146 t_state: ESTABLISHED process: Electron:2292 SYN in/out: 1/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 179 ms error: 0 so_error: 0 svc/tc: 0 flow: 0x844a36dc
2025-07-17 21:25:55.336437+0100 0xe04      Default     0x0                  0      0    kernel: tcp connected: [<IPv4-redacted>:49334<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23155 t_state: ESTABLISHED process: Electron:2292 SYN in/out: 1/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 171 ms error: 0 so_error: 0 svc/tc: 0 flow: 0x9a605ea4
2025-07-17 21:25:55.347534+0100 0xe04      Default     0x0                  0      0    kernel: tcp connected: [<IPv4-redacted>:49335<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23162 t_state: ESTABLISHED process: Electron:2292 SYN in/out: 1/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 167 ms error: 0 so_error: 0 svc/tc: 0 flow: 0xb4e4adfb
2025-07-17 21:25:56.026249+0100 0xd917     Default     0x0                  0      0    kernel: tcp_connection_summary (tcp_usrclosed:3223)[<IPv4-redacted>:49334<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23155 t_state: LAST_ACK process: Electron:2292 Duration: 0.857 sec Conn_Time: 0.167 sec bytes in/out: 4944/1107 pkts in/out: 5/4 pkt rxmit: 0 ooo pkts: 0 dup bytes in: 0 ACKs delayed: 0 delayed ACKs sent: 0
rtt: 189.093 ms rttvar: 78.437 ms base rtt: 167 ms so_error: 0 svc/tc: 0 flow: 0x9a605ea4
2025-07-17 21:25:56.026273+0100 0xd917     Default     0x0                  0      0    kernel: tcp_connection_summary [<IPv4-redacted>:49334<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23155 t_state: LAST_ACK process: Electron:2292 flowctl: 0us (0x) SYN in/out: 1/1 FIN in/out: 1/0 RST in/out: 0/0 AccECN (client/server): Disabled/Disabled
2025-07-17 21:25:56.027413+0100 0xd917     Default     0x0                  0      0    kernel: tcp_connection_summary (tcp_usrclosed:3223)[<IPv4-redacted>:49333<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23146 t_state: LAST_ACK process: Electron:2292 Duration: 0.866 sec Conn_Time: 0.171 sec bytes in/out: 4944/1107 pkts in/out: 4/4 pkt rxmit: 0 ooo pkts: 0 dup bytes in: 0 ACKs delayed: 0 delayed ACKs sent: 0
rtt: 192.531 ms rttvar: 77.812 ms base rtt: 167 ms so_error: 0 svc/tc: 0 flow: 0x844a36dc
2025-07-17 21:25:56.027426+0100 0xd917     Default     0x0                  0      0    kernel: tcp_connection_summary [<IPv4-redacted>:49333<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23146 t_state: LAST_ACK process: Electron:2292 flowctl: 0us (0x) SYN in/out: 1/1 FIN in/out: 1/0 RST in/out: 0/0 AccECN (client/server): Disabled/Disabled
2025-07-17 21:25:56.027729+0100 0xd917     Default     0x0                  0      0    kernel: tcp_connection_summary (tcp_usrclosed:3223)[<IPv4-redacted>:49335<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23162 t_state: LAST_ACK process: Electron:2292 Duration: 0.857 sec Conn_Time: 0.177 sec bytes in/out: 4944/1107 pkts in/out: 4/4 pkt rxmit: 0 ooo pkts: 0 dup bytes in: 0 ACKs delayed: 0 delayed ACKs sent: 0
rtt: 194.781 ms rttvar: 75.187 ms base rtt: 167 ms so_error: 0 svc/tc: 0 flow: 0xb4e4adfb
2025-07-17 21:25:56.027740+0100 0xd917     Default     0x0                  0      0    kernel: tcp_connection_summary [<IPv4-redacted>:49335<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23162 t_state: LAST_ACK process: Electron:2292 flowctl: 0us (0x) SYN in/out: 1/1 FIN in/out: 1/0 RST in/out: 0/0 AccECN (client/server): Disabled/Disabled
2025-07-17 21:25:56.992620+0100 0xd8f8     Default     0x298f2              184    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=2332.1, attribution={responsible={TCCDProcess: identifier=com.microsoft.VSCode, pid=627, auid=501, euid=501, responsible_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron}, requesting={TCCDProcess: identifier=com.apple.quicklook.QuickLookUIService, pid=2332, auid=501, euid=501, binary_path=/System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService}, },
2025-07-17 21:25:57.007399+0100 0xd823     Default     0x29561              184    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=183.147, attribution={responsible={TCCDProcess: identifier=com.microsoft.VSCode, pid=627, auid=501, euid=501, responsible_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron}, accessing={TCCDProcess: identifier=com.apple.quicklook.QuickLookUIService, pid=2332, auid=501, euid=501, binary_path=/System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2025-07-17 21:25:57.094669+0100 0xd3fb     Default     0x297d5              601    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=142.46, attribution={responsible={TCCDProcess: identifier=com.microsoft.VSCode, pid=627, auid=501, euid=501, responsible_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron}, accessing={TCCDProcess: identifier=com.apple.appkit.xpc.openAndSavePanelService, pid=2331, auid=501, euid=501, binary_path=/System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService}, requesting={TCCDProcess: identifier=com.apple.mds, pid=142, auid=0, euid=0, binary_path=/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mds}, },
2025-07-17 21:25:57.095084+0100 0xda46     Default     0x297d6              601    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=142.47, attribution={responsible={TCCDProcess: identifier=com.microsoft.VSCode, pid=627, auid=501, euid=501, responsible_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron}, accessing={TCCDProcess: identifier=com.apple.appkit.xpc.openAndSavePanelService, pid=2331, auid=501, euid=501, binary_path=/System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService}, requesting={TCCDProcess: identifier=com.apple.mds, pid=142, auid=0, euid=0, binary_path=/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mds}, },
2025-07-17 21:25:57.110746+0100 0xda46     Error       0x297d6              601    0    tccd: [com.apple.TCC:access] Prompting policy for hardened runtime; service: kTCCServiceCalendar requires entitlement com.apple.security.personal-information.calendars but it is missing for responsible={TCCDProcess: identifier=com.microsoft.VSCode, pid=627, auid=501, euid=501, responsible_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron}, accessing={TCCDProcess: identifier=com.apple.appkit.xpc.openAndSavePanelService, pid=2331, auid=501, euid=501, binary_path=/System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService}, requesting={TCCDProcess: identifier=com.apple.mds, pid=142, auid=0, euid=0, binary_path=/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Su<…>
2025-07-17 21:25:57.111492+0100 0xd3fb     Default     0x297d7              601    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=142.48, attribution={responsible={TCCDProcess: identifier=com.microsoft.VSCode, pid=627, auid=501, euid=501, responsible_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/B247EB2C-D2AF-470C-B6C7-50B10F9294E4/d/Visual Studio Code.app/Contents/MacOS/Electron}, accessing={TCCDProcess: identifier=com.apple.appkit.xpc.openAndSavePanelService, pid=2331, auid=501, euid=501, binary_path=/System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService}, requesting={TCCDProcess: identifier=com.apple.mds, pid=142, auid=0, euid=0, binary_path=/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mds}, },
2025-07-17 21:25:57.244674+0100 0x148c     Default     0x0                  627    0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x13615e210> windowNumber=26f remove <NSOpenPanel: 0x1361a2db0> windowNumber=271 from group
2025-07-17 21:25:57.244694+0100 0x148c     Default     0x0                  627    0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x13615e210> windowNumber=26f add <NSOpenPanel: 0x1361a2db0> windowNumber=271 to group
2025-07-17 21:25:57.508441+0100 0x148c     Default     0x0                  627    0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x13615e210> windowNumber=26f remove <NSOpenPanel: 0x1361a2db0> windowNumber=271 from group
2025-07-17 21:25:57.508550+0100 0x148c     Default     0x0                  627    0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x13615e210> windowNumber=26f add <NSOpenPanel: 0x1361a2db0> windowNumber=271 to group
2025-07-17 21:26:09.969029+0100 0x148c     Default     0x29c2b              627    0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x13615e210> windowNumber=26f remove <NSOpenPanel: 0x1361a2db0> windowNumber=271 from group
2025-07-17 21:26:10.255918+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2511] DNSServiceCreateConnection STOP PID[2292](Electron)
2025-07-17 21:26:11.412953+0100 0xd887     Default     0x0                  567    14   lsd: (MobileInstallation) [com.apple.appinstallation:TransactionLog] com.github.Electron.helper/Unknown Persona:5:5:1:1:Building bundle record for app
2025-07-17 21:26:11.413527+0100 0xd887     Default     0x0                  567    14   lsd: (MobileInstallation) [com.apple.appinstallation:TransactionLog] com.github.Electron.helper/Unknown Persona:5:5:2:1:Built bundle record for app
2025-07-17 21:26:11.414371+0100 0xd887     Default     0x0                  567    14   lsd: (MobileInstallation) [com.apple.appinstallation:TransactionLog] com.github.Electron.helper/Unknown Persona:5:4:2:1:_LSServerRegisterItemInfo result = 0
2025-07-17 21:26:11.447821+0100 0x1308     Default     0x0                  581    0    dmd: Received xpc stream event (distributed notification matching) with name: com.apple.LaunchServices.applicationRegistered user info: {
    bundleIDs =     (
        "com.github.Electron.helper"
    );
    isPlaceholder = 0;
}
2025-07-17 21:26:12.086068+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2526] DNSServiceCreateConnection START PID[2340](Electron)
2025-07-17 21:26:12.086187+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2527] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: A, flags: 0x1D000, interface index: 0, client pid: 2340 (Electron), name hash: 437a3d8c
2025-07-17 21:26:12.087509+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2528] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: AAAA, flags: 0x1D000, interface index: 0, client pid: 2340 (Electron), name hash: 437a3d8c
2025-07-17 21:26:12.087901+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2529] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: A, flags: 0x1D000, interface index: 0, client pid: 2340 (Electron), name hash: 437a3d8c
2025-07-17 21:26:12.089077+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2530] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: AAAA, flags: 0x1D000, interface index: 0, client pid: 2340 (Electron), name hash: 437a3d8c
2025-07-17 21:26:12.089449+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2531] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: A, flags: 0x1D000, interface index: 0, client pid: 2340 (Electron), name hash: 437a3d8c
2025-07-17 21:26:12.090469+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2532] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: AAAA, flags: 0x1D000, interface index: 0, client pid: 2340 (Electron), name hash: 437a3d8c
2025-07-17 21:26:12.092213+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2533] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: A, flags: 0x1D000, interface index: 0, client pid: 2340 (Electron), name hash: 437a3d8c
2025-07-17 21:26:12.092537+0100 0xdad4     Default     0x0                  0      0    kernel: tcp connect outgoing: [<IPv4-redacted>:49339<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23339 t_state: SYN_SENT process: Electron:2340 SYN in/out: 0/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 167 ms error: 0 so_error: 0 svc/tc: 0 flow: 0xbd2094b2
2025-07-17 21:26:12.092634+0100 0xdad4     Default     0x0                  0      0    kernel: tcp connect outgoing: [<IPv4-redacted>:49340<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23344 t_state: SYN_SENT process: Electron:2340 SYN in/out: 0/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 167 ms error: 0 so_error: 0 svc/tc: 0 flow: 0xb9aa3beb
2025-07-17 21:26:12.092683+0100 0xdad4     Default     0x0                  0      0    kernel: tcp connect outgoing: [<IPv4-redacted>:49341<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23345 t_state: SYN_SENT process: Electron:2340 SYN in/out: 0/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 167 ms error: 0 so_error: 0 svc/tc: 0 flow: 0x94ed5677
2025-07-17 21:26:12.093620+0100 0xb20      Default     0x0                  226    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R2534] DNSServiceQueryRecord START -- qname: <mask.hash: 'ZgAXujvN/GqrlDIcF8/I1Q=='>, qtype: AAAA, flags: 0x1D000, interface index: 0, client pid: 2340 (Electron), name hash: 437a3d8c
2025-07-17 21:26:12.094245+0100 0xdad4     Default     0x0                  0      0    kernel: tcp connect outgoing: [<IPv4-redacted>:49342<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23348 t_state: SYN_SENT process: Electron:2340 SYN in/out: 0/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 167 ms error: 0 so_error: 0 svc/tc: 0 flow: 0xafa1f5a5
2025-07-17 21:26:12.273761+0100 0xe04      Default     0x0                  0      0    kernel: tcp connected: [<IPv4-redacted>:49341<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23345 t_state: ESTABLISHED process: Electron:2340 SYN in/out: 1/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 167 ms error: 0 so_error: 0 svc/tc: 0 flow: 0x94ed5677
